pkg,file,line,role,vendored,tier,kind,occurrences,name,name_hex,codepoints,valid_utf8,uax31,uax31_profile,invisible,nfc,scripts,mixed_script,multi_script,confusable_ascii,casefold_divergence,case_insensitive_role,uax31_offenders
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Numeric/MatrixArithmeticOperationsTest.php,1300,other,False,test_code,T_VARIABLE,2,A⊗B,41e28a9742,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2297 CIRCLED TIMES
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/MatrixFactoryErrorPropagationTest.php,13,const_decl,False,test_code,T_STRING,1,ε,ceb5,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/MatrixFactoryErrorPropagationTest.php,21,static_member,False,test_code,T_STRING,34,ε,ceb5,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixTest.php,84,other,False,test_code,T_VARIABLE,2,Aᴴ,41e1b4b4,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,39,other,False,test_code,T_VARIABLE,2,Aᴴ ＋ Bᴴ,41e1b4b4c2a0efbc8bc2a042e1b4b4,7,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,40,other,False,test_code,T_VARIABLE,2,⟮A ＋ B⟯ᴴ,e29fae41c2a0efbc8bc2a042e29fafe1b4b4,8,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,60,other,False,test_code,T_VARIABLE,2,⟮zA⟯ᴴ,e29fae7a41e29fafe1b4b4,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,61,other,False,test_code,T_VARIABLE,2,z‾Aᴴ,7ae280be41e1b4b4,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+203E OVERLINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,83,other,False,test_code,T_VARIABLE,2,⟮AB⟯ᴴ,e29fae4142e29fafe1b4b4,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,84,other,False,test_code,T_VARIABLE,2,BᴴAᴴ,42e1b4b441e1b4b4,4,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,103,other,False,test_code,T_VARIABLE,2,⟮Aᴴ⟯ᴴ,e29fae41e1b4b4e29fafe1b4b4,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,122,other,False,test_code,T_VARIABLE,2,det⟮Aᴴ⟯,646574e29fae41e1b4b4e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,123,other,False,test_code,T_VARIABLE,2,‾det⟮A⟯‾,e280be646574e29fae41e29fafe280be,8,True,False,False,,True,"Latin,Other",False,True,,False,False,U+203E OVERLINE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+203E OVERLINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,142,other,False,test_code,T_VARIABLE,2,tr⟮Aᴴ⟯,7472e29fae41e1b4b4e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Complex/ComplexMatrixAxiomsTest.php,143,other,False,test_code,T_VARIABLE,2,‾tr⟮A⟯‾,e280be7472e29fae41e29fafe280be,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+203E OVERLINE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+203E OVERLINE
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixOperationsTest.php,26,other,False,test_code,T_VARIABLE,4,Aᵀ,41e1b580,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixOperationsTest.php,45,other,False,test_code,T_VARIABLE,2,Aᵀᵀ,41e1b580e1b580,3,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixOperationsTest.php,99,other,False,test_code,T_VARIABLE,4,mᵢ,6de1b5a2,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixOperationsTest.php,99,other,False,test_code,T_VARIABLE,4,nⱼ,6ee2b1bc,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixOperationsTest.php,99,other,False,test_code,T_VARIABLE,6,Mᵢⱼ,4de1b5a2e2b1bc,3,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixColumnOperationsTest.php,19,other,False,test_code,T_VARIABLE,4,nᵢ,6ee1b5a2,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixColumnOperationsTest.php,19,other,False,test_code,T_VARIABLE,2,nⱼ,6ee2b1bc,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixRowOperationsTest.php,19,other,False,test_code,T_VARIABLE,4,mᵢ,6de1b5a2,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixRowOperationsTest.php,19,other,False,test_code,T_VARIABLE,2,mⱼ,6de2b1bc,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixAugmentationTest.php,39,other,False,test_code,T_VARIABLE,12,⟮A∣B⟯,e29fae41e288a342e29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2223 DIVIDES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixAugmentationTest.php,167,other,False,test_code,T_VARIABLE,4,⟮C∣I⟯,e29fae43e288a349e29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2223 DIVIDES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Matrix/Base/MatrixAugmentationTest.php,491,other,False,test_code,T_VARIABLE,4,⟮B∣A⟯,e29fae42e288a341e29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2223 DIVIDES; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Regression/MatrixIssue386Test.php,261,other,False,test_code,T_VARIABLE,2,ε,ceb5,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Eigen/EigenAxiomsTest.php,53,other,False,test_code,T_VARIABLE,6,λ,cebb,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Eigen/EigenAxiomsTest.php,57,other,False,test_code,T_VARIABLE,2,λv,cebb76,2,True,True,True,,True,"Greek,Latin",True,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Eigen/EigenAxiomsTest.php,83,other,False,test_code,T_VARIABLE,2,λI,cebb49,2,True,True,True,,True,"Greek,Latin",True,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Eigen/EigenAxiomsTest.php,84,other,False,test_code,T_VARIABLE,2,A_minus_λI,415f6d696e75735fcebb49,10,True,True,True,,True,"Common,Greek,Latin",True,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Eigen/EigenAxiomsTest.php,164,other,False,test_code,T_VARIABLE,3,Aⁿv,41e281bf76,3,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/LinearAlgebra/Eigen/EigenAxiomsTest.php,165,other,False,test_code,T_VARIABLE,2,λⁿv,cebbe281bf76,3,True,True,True,,True,"Greek,Latin,Other",True,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/InformationTheory/EntropyTest.php,254,other,False,test_code,T_VARIABLE,8,α,ceb1,1,True,True,True,,True,Greek,False,False,a,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/DescriptiveTest.php,249,other,False,test_code,T_VARIABLE,2,ν,cebd,1,True,True,True,,True,Greek,False,False,v,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/OutlierTest.php,132,other,False,test_code,T_VARIABLE,10,𝛼,f09d9bbc,1,True,True,True,,True,Other,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,20,other,False,test_code,T_VARIABLE,2,η²,ceb7c2b2,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,58,other,False,test_code,T_VARIABLE,2,η²p,ceb7c2b270,3,True,False,False,,True,"Greek,Latin,Other",True,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,93,other,False,test_code,T_VARIABLE,2,ω²,cf89c2b2,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,121,other,False,test_code,T_VARIABLE,2,ƒ²,c692c2b2,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,150,other,False,test_code,T_VARIABLE,4,r₁,72e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,150,other,False,test_code,T_VARIABLE,4,r₂,72e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,225,other,False,test_code,T_VARIABLE,8,μ₁,cebce28281,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,225,other,False,test_code,T_VARIABLE,8,μ₂,cebce28282,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,225,other,False,test_code,T_VARIABLE,6,s₁,73e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,225,other,False,test_code,T_VARIABLE,8,s₂,73e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,269,other,False,test_code,T_VARIABLE,4,n₁,6ee28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,269,other,False,test_code,T_VARIABLE,4,n₂,6ee28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/EffectSizeTest.php,332,other,False,test_code,T_VARIABLE,2,Δ,ce94,1,True,True,True,,True,Greek,False,False,,True,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterTrueScaleTrueTest.php,263,function_decl,False,test_code,T_STRING,1,testGetT²Distances,7465737447657454c2b244697374616e636573,18,True,False,False,,True,"Latin,Other",False,True,,False,True,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterTrueScaleTrueTest.php,302,other,False,test_code,T_VARIABLE,4,T²Distances,54c2b244697374616e636573,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterTrueScaleFalseTest.php,263,function_decl,False,test_code,T_STRING,1,testGetT²Distances,7465737447657454c2b244697374616e636573,18,True,False,False,,True,"Latin,Other",False,True,,False,True,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterTrueScaleFalseTest.php,302,other,False,test_code,T_VARIABLE,4,T²Distances,54c2b244697374616e636573,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterFalseScaleFalseTest.php,263,function_decl,False,test_code,T_STRING,1,testGetT²Distances,7465737447657454c2b244697374616e636573,18,True,False,False,,True,"Latin,Other",False,True,,False,True,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterFalseScaleFalseTest.php,302,other,False,test_code,T_VARIABLE,4,T²Distances,54c2b244697374616e636573,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterFalseScaleTrueTest.php,263,function_decl,False,test_code,T_STRING,1,testGetT²Distances,7465737447657454c2b244697374616e636573,18,True,False,False,,True,"Latin,Other",False,True,,False,True,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Multivariate/PCA/CenterFalseScaleTrueTest.php,302,other,False,test_code,T_VARIABLE,4,T²Distances,54c2b244697374616e636573,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/CorrelationTest.php,520,other,False,test_code,T_VARIABLE,2,τ,cf84,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/CorrelationTest.php,683,other,False,test_code,T_VARIABLE,2,ρ,cf81,1,True,True,True,,True,Greek,False,False,p,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,20,other,False,test_code,T_VARIABLE,4,μ,cebc,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,20,other,False,test_code,T_VARIABLE,8,σ,cf83,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,115,other,False,test_code,T_VARIABLE,10,Hₐ,48e28290,2,True,True,True,,True,Latin,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,115,other,False,test_code,T_VARIABLE,16,H₀,48e28280,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2080 SUBSCRIPT ZERO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,14,μ₁,cebce28281,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,14,μ₂,cebce28282,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,10,n₁,6ee28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,10,n₂,6ee28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,14,σ₁,cf83e28281,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,14,σ₂,cf83e28282,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,156,other,False,test_code,T_VARIABLE,2,Δ,ce94,1,True,True,True,,True,Greek,False,False,,True,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,410,other,False,test_code,T_VARIABLE,5,x₁,78e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,410,other,False,test_code,T_VARIABLE,5,x₂,78e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/SignificanceTest.php,640,other,False,test_code,T_VARIABLE,2,χ²,cf87c2b2,2,True,False,False,,True,"Greek,Other",False,True,,False,False,U+00B2 SUPERSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Regression/LOESSTest.php,19,other,False,test_code,T_VARIABLE,4,α,ceb1,1,True,True,True,,True,Greek,False,False,a,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/Regression/LOESSTest.php,19,other,False,test_code,T_VARIABLE,4,λ,cebb,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/ANOVATest.php,408,other,False,test_code,T_VARIABLE,10,A₁,41e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/ANOVATest.php,408,other,False,test_code,T_VARIABLE,8,A₂,41e28282,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2082 SUBSCRIPT TWO
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/ANOVATest.php,529,other,False,test_code,T_VARIABLE,2,A₃,41e28283,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2083 SUBSCRIPT THREE
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/RandomVariableTest.php,896,other,False,test_code,T_VARIABLE,2,μ,cebc,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/RandomVariableTest.php,896,other,False,test_code,T_VARIABLE,2,σ,cf83,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/CircularTest.php,35,other,False,test_code,T_VARIABLE,184,π,cf80,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Statistics/CircularTest.php,946,other,False,test_code,T_VARIABLE,2,ρ,cf81,1,True,True,True,,True,Greek,False,False,p,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Probability/CombinatoricsTest.php,197,other,False,test_code,T_VARIABLE,6,！n,efbc816e,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF01 FULLWIDTH EXCLAMATION MARK
markrogoyski__math-php,markrogoyski__math-php/tests/Probability/CombinatoricsTest.php,418,other,False,test_code,T_VARIABLE,4,ε,ceb5,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Probability/CombinatoricsAxiomsTest.php,35,other,False,test_code,T_VARIABLE,2,x⁽ⁿ⁾,78e281bde281bfe281be,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+207D SUPERSCRIPT LEFT PARENTHESIS; U+207E SUPERSCRIPT RIGHT PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Probability/CombinatoricsAxiomsTest.php,37,other,False,test_code,T_VARIABLE,3,∑L⟮n、k⟯x₍k₎,e288914ce29fae6ee380816be29faf78e2828d6be2828e,11,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2211 N-ARY SUMMATION; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+3001 IDEOGRAPHIC COMMA; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+208D SUBSCRIPT LEFT PARENTHESIS; U+208E SUBSCRIPT RIGHT PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Probability/CombinatoricsAxiomsTest.php,39,other,False,test_code,T_VARIABLE,2,x₍k₎,78e2828d6be2828e,4,True,False,False,,True,"Latin,Other",False,True,,False,False,U+208D SUBSCRIPT LEFT PARENTHESIS; U+208E SUBSCRIPT RIGHT PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Probability/CombinatoricsAxiomsTest.php,40,other,False,test_code,T_VARIABLE,4,L⟮n、k⟯,4ce29fae6ee380816be29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+3001 IDEOGRAPHIC COMMA; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
